ISO,Queue ID,Project Name,State,County,Capacity (MW),Queue Date,Withdrawn Date,Generation Type,search_text,withdraw_year,Score,in_dc_state,matched_owner,is_dc_adjacent,ai_era_large,matched_dc,match_type,dc_epoch_year,years_before_dc
NYISO,1570,QMB2 Storage II,NY,Queens,200.0,2023-06-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"QMB 2 Energy Storage, LLC QMB2 Storage II",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1574,Cassiopeia Energy Center,NY,Onondaga,200.0,2023-06-27 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Mission Clean Energy Cassiopeia Energy Center,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1576,Riptide Storage,NY,Suffolk,200.0,2023-07-06 00:00:00+00:00,2024-09-30 00:00:00+00:00,Energy Storage,"ACE DevCo NC, LLC Riptide Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1577,Gillie Brook Solar,NY,Onondaga,200.0,2023-07-06 00:00:00+00:00,2024-04-30 00:00:00+00:00,Solar,"ACE DevCo NC, LLC Gillie Brook Solar",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1585,BPP NY Lansing BESS I,NY,Tompkins,200.0,2023-07-31 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Bear Peak Power LLC BPP NY Lansing BESS I,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1592,EGC BESS II,NY,Nassau,200.0,2023-08-16 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Jupiter Power LLC EGC BESS II,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1609,BPP NY Somerset BESS I,NY,Niagara,200.0,2023-09-22 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Bear Peak Power BPP NY Somerset BESS I,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1622,Hudson Energy Storage,NY,Greene,200.0,2023-10-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,BPUS Generation Development LLC Hudson Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1626,Cross County Energy Storage,NY,Westchester,200.0,2023-10-25 00:00:00+00:00,2024-09-30 00:00:00+00:00,Energy Storage,"HW Power, LLC Cross County Energy Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1651,Independence BESS,NY,Oswego,200.0,2023-12-14 00:00:00+00:00,2024-02-29 00:00:00+00:00,Energy Storage,Independence BESS LLC Independence BESS,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-043,Rosalen Solar Energy Center,NY,Wayne,200.0,2024-08-01 00:00:00+00:00,2025-02-28 00:00:00+00:00,,"EDF Renewables Development, Inc. Rosalen Solar Energy Center",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-107,NY125B - Two Rivers Solar,NY,St. Lawrence,200.0,2024-08-29 00:00:00+00:00,2025-01-31 00:00:00+00:00,Solar,Boralex US Development LLC NY125B - Two Rivers Solar,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-145,Riptide Storage,NY,Suffolk,200.0,2024-09-10 00:00:00+00:00,2025-03-31 00:00:00+00:00,Energy Storage,"ACE DevCo NC,LLC Riptide Storage",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-185,Flat Creek Solar,NY,Montgomery,200.0,2024-09-18 00:00:00+00:00,2024-10-31 00:00:00+00:00,Solar,Flat Creek Solar NY LLC Flat Creek Solar,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-192,Blue Frost Solar,NY,Montgomery,200.0,2024-09-19 00:00:00+00:00,2024-12-31 00:00:00+00:00,Solar,"Blue Frost Energy Center, LLC Blue Frost Solar",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-197,Sweet Valley Storage,NY,Genesee,200.0,2024-09-19 00:00:00+00:00,2024-12-31 00:00:00+00:00,Energy Storage,"Sweet Valley Energy Center, LLC Sweet Valley Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-198,Blue Frost Storage I,NY,Montgomery,200.0,2024-09-19 00:00:00+00:00,2024-11-30 00:00:00+00:00,Energy Storage,"Blue Frost Energy Center, LLC Blue Frost Storage I",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-199,Blue Frost Storage II,NY,Montgomery,200.0,2024-09-19 00:00:00+00:00,2024-11-30 00:00:00+00:00,Energy Storage,"Blue Frost Energy Center, LLC Blue Frost Storage II",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-208,Independence BESS,NY,Oswego,200.0,2024-09-19 00:00:00+00:00,2025-02-28 00:00:00+00:00,Energy Storage,Independence BESS LLC Independence BESS,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-257,Grapevine Storage,NY,Fredonia,200.0,2024-09-23 00:00:00+00:00,2025-03-31 00:00:00+00:00,Energy Storage,Grapevine Storage LLC Grapevine Storage,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-285,North Watertown BESS,NY,Jefferson,200.0,2024-09-26 00:00:00+00:00,2025-02-28 00:00:00+00:00,Energy Storage,"ACE DevCo NC,LLC North Watertown BESS",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-288,Mossy Bank Solar,NY,Steuben,200.0,2024-09-27 00:00:00+00:00,2025-02-28 00:00:00+00:00,Solar,"ACE DevCo NC, LLC Mossy Bank Solar",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-339,Chateauguay BESS,NY,Greene,200.0,2024-10-10 00:00:00+00:00,2025-01-31 00:00:00+00:00,Energy Storage,Capital Region Energy Storage LLC Chateauguay BESS,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-348,Harvest Hills Solar,NY,Cayuga,200.0,2024-10-14 00:00:00+00:00,2025-11-30 00:00:00+00:00,Solar,ConnectGen Cayuga County LLC Harvest Hills Solar,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2259,,IN,Hendricks,199.99,2021-08-12 04:00:00+00:00,2024-10-08 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,C24-091,BPP NY Somerset BESS I LLC,NY,Niagara,199.5,2024-08-19 00:00:00+00:00,2025-05-31 00:00:00+00:00,Energy Storage,BPP NY Somerset BESS I LLC BPP NY Somerset BESS I LLC,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-319,Ditch Creek,NY,Madison,199.5,2024-10-05 00:00:00+00:00,2025-02-28 00:00:00+00:00,,Ditch Creek Solar LLC Ditch Creek,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-327,North Creek,NY,Oneida,199.5,2024-10-08 00:00:00+00:00,2025-02-28 00:00:00+00:00,,North Creek Solar LLC North Creek,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-024,Verona Solar I,NY,Durhamville,199.0,2024-08-01 00:00:00+00:00,2025-11-30 00:00:00+00:00,Solar,Verona Solar Verona Solar I,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-044,"Honey Bee Battery Storage, LLC",NY,Rensselaer,199.0,2024-08-01 00:00:00+00:00,2025-06-30 00:00:00+00:00,Energy Storage,"BayWa r.e Projects LLC. Honey Bee Battery Storage, LLC",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-105,ELP Clay Storage,NY,Onondaga,199.0,2024-08-28 00:00:00+00:00,2025-02-28 00:00:00+00:00,Energy Storage,ELP Clay Storage LLC ELP Clay Storage,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-266,Summersweet Energy Center,NY,Orange county,199.0,2024-09-23 00:00:00+00:00,2025-10-31 00:00:00+00:00,Energy Storage,"Summersweet Energy Center, LLC Summersweet Energy Center",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2407,,IN,Sullivan,198.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2167,,LA,Calcasieu,198.0,2021-11-03 04:00:00+00:00,2023-10-25 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3194,,TX,Hardin,198.0,2022-09-15 04:00:00+00:00,2023-02-27 05:00:00+00:00,Solar,,2023.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,2.0
MISO,J2144,,IN,Jasper,195.0,2021-09-02 04:00:00+00:00,2021-12-08 05:00:00+00:00,Hybrid,,2021.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1551,,LA,Morehouse,195.0,2020-06-22 04:00:00+00:00,2020-12-21 05:00:00+00:00,Solar,,2020.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,C24-121,Beacon Harbor Solar,NY,Jefferson,195.0,2024-09-03 00:00:00+00:00,2025-10-31 00:00:00+00:00,,"Beacon Harbor Solar Project, LLC Beacon Harbor Solar",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-211,Marcy BESS 2,NY,Oneida,195.0,2024-09-20 00:00:00+00:00,2025-07-31 00:00:00+00:00,Energy Storage,"The Commodore Storage, LLC Marcy BESS 2",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J1668,,LA,Iberville,194.0,2020-06-24 04:00:00+00:00,2021-12-08 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3206,,IA,Cerro Gordo,194.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Wind,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
NYISO,1347,Celestine Storage,NY,Steuben,191.1,2022-03-11 00:00:00+00:00,2022-06-30 00:00:00+00:00,Energy Storage,Hanwha Q CELLS USA Celestine Storage,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3257,,IN,Pulaski,190.0,2024-04-18 04:00:00+00:00,2025-09-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2018,,WI,Clark,190.0,2021-11-23 05:00:00+00:00,2023-10-10 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J2766,,IN,Howard,190.0,2023-08-21 04:00:00+00:00,2025-12-18 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,1349,Gemma Storage,NY,Steuben,190.0,2022-03-11 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Hanwha Q CELLS USA Gemma Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-122-002,Capital Energy Storage,NY,Albany,190.0,2024-09-04 00:00:00+00:00,2025-02-28 00:00:00+00:00,Energy Storage,BGTF US Development Holdings LLC Capital Energy Storage,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3462,,IA,Tama,187.0,2024-04-17 04:00:00+00:00,2025-06-04 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
NYISO,0786,Ravenswood Energy Storage,NY,Queens,187.0,2018-12-20 00:00:00+00:00,2021-12-31 00:00:00+00:00,Energy Storage,"Ravenswood Development, LLC Ravenswood Energy Storage",2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1421,Lockport Storage,NY,Niagara,186.2,2022-08-29 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Origis Development Lockport Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J4023,,IN,Clay,185.0,2025-02-03 05:00:00+00:00,2026-04-14 04:00:00+00:00,Solar,,2026.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3214,,IA,Lee,185.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
NYISO,C24-026,Taproot Solar,NY,Montgomery,185.0,2024-08-01 00:00:00+00:00,2025-11-30 00:00:00+00:00,Solar,Taproot Solar LLC Taproot Solar,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-103,Bath Solar,NY,Steuben,185.0,2024-08-27 00:00:00+00:00,2025-02-28 00:00:00+00:00,,Bath Solar LLC Bath Solar,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1593,NY New Scotland 99 New Scotland South Rd Storage,NY,Albany,181.4,2023-08-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Bluewave Origination LLC NY New Scotland 99 New Scotland South Rd Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2096,,LA,Terrebonne,180.0,2021-08-16 04:00:00+00:00,2021-12-09 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2130,,IN,Vermillion,180.0,2022-03-25 04:00:00+00:00,2024-10-08 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1952,,IA,Cerro Gordo,180.0,2021-08-25 04:00:00+00:00,2025-10-27 04:00:00+00:00,Wind,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J1829,,IN,Shelby,180.0,2020-06-25 04:00:00+00:00,2023-07-17 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1815,,IN,Montgomery,180.0,2022-03-16 04:00:00+00:00,2024-09-03 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1995,,LA,Richland,180.0,2021-08-04 04:00:00+00:00,2025-03-07 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3019,,LA,East Feliciana,180.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,0852,Niagara Dolomite Solar,NY,Niagara,180.0,2019-05-24 00:00:00+00:00,2024-12-31 00:00:00+00:00,Solar,"Niagara Dolomite Solar, LLC Niagara Dolomite Solar",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1545,"Elevate Arthur Kill II, LLC",NY,Richmond,180.0,2023-04-10 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"Elevate Arthur Kill, LLC Elevate Arthur Kill II, LLC",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1573,Sugarloaf BESS,NY,Orange County,180.0,2023-06-23 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"Empire Reserve Energy, LLC Sugarloaf BESS",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2385,,LA,Franklin,179.0,2022-09-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
ISONE,1097,Green Apple Solar,ME,Androscoggin,178.59,2021-02-15 00:00:00+00:00,2026-04-06 00:00:00+00:00,SUN,Green Apple Solar PD,2026.0,2,False,apple,False,True,,,,
MISO,J1721,,IN,Vigo,175.12,2020-06-24 04:00:00+00:00,2025-11-26 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2325,,LA,Morehouse,175.0,2022-09-13 04:00:00+00:00,2023-03-25 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2525,,LA,Morehouse,175.0,2022-09-15 04:00:00+00:00,2023-03-25 04:00:00+00:00,Hybrid,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2364,,IA,Page,175.0,2022-09-14 04:00:00+00:00,2023-03-24 04:00:00+00:00,Wind,,2023.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J3603,,LA,Morehouse,175.0,2024-04-16 04:00:00+00:00,2025-12-23 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2500,,LA,Beauregard,175.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2543,,LA,Beauregard,175.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1978,,IA,Pocahontas,175.0,2021-08-23 04:00:00+00:00,2025-10-27 04:00:00+00:00,Wind,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J3026,,LA,Beauregard,175.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2743,,LA,Washington,175.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3494,,IN,Greene,175.0,2024-04-15 04:00:00+00:00,2025-09-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3821,,TX,Walker,175.0,2024-04-18 04:00:00+00:00,2025-12-23 05:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
NYISO,0785,Erie-Wyoming County Solar,NY,Wyoming,175.0,2018-12-12 00:00:00+00:00,2024-12-31 00:00:00+00:00,,ConnectGen Erie-Wyoming LLC Erie-Wyoming County Solar,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1305,Crystal Storage Project,NY,Seneca,175.0,2021-11-12 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Hanwha Q CELLS USA Crystal Storage Project,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-226,South Dow (Lucy's Energy Reserve),NY,Chautauqua,175.0,2024-09-20 00:00:00+00:00,2025-03-31 00:00:00+00:00,Energy Storage,Lucy?s Energy Reserve LLC South Dow (Lucy's Energy Reserve),2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1247,Emerald Solar and Storage,NY,Genesee,174.0,2021-09-14 00:00:00+00:00,2022-08-31 00:00:00+00:00,Solar,Hanwha Q CELLS USA Emerald Solar and Storage,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1248,Garnet Solar and Storage,NY,Orleans,174.0,2021-09-14 00:00:00+00:00,2022-03-31 00:00:00+00:00,Solar,Hanwha Q CELLS USA Garnet Solar and Storage,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2512,,IN,Kosciusko,173.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2530,,IN,Clinton,170.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2060,,IN,Tippecanoe,170.0,2021-08-16 04:00:00+00:00,2025-12-18 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2700,,LA,Calcasieu,170.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,1586,Basecamp BESS,NY,Chautauqua,170.0,2023-07-31 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,RWE Solar Development Basecamp BESS,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-334,Flynn Energy Storage,NY,Suffolk,170.0,2024-10-09 00:00:00+00:00,2025-03-31 00:00:00+00:00,Energy Storage,the New York Power Authority Flynn Energy Storage,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1013,Barrett Ridge Energy - PARs,NY,Orange,168.0,2020-05-05 00:00:00+00:00,2023-04-30 00:00:00+00:00,AC Transmission,"Barrett Ridge Energy, LLC Barrett Ridge Energy - PARs",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-070,Port Jefferson Energy Storage,NY,Suffolk,168.0,2024-08-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,Energy Storage,"Port Jefferson Energy Storage, LLC Port Jefferson Energy Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2968,,LA,Jefferson Davis,165.0,2022-09-12 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2707,,LA,Assumption,165.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,0183,Buffalo Rd. Wind Farm II,NY,Wyoming,165.0,2005-03-28 00:00:00+00:00,2019-12-05 00:00:00+00:00,Wind,"Invenergy Wind, LLC Buffalo Rd. Wind Farm II",2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0709,Alder Creek Solar,NY,Oneida,165.0,2018-05-18 00:00:00+00:00,2024-05-31 00:00:00+00:00,Solar,"Alder Creek Solar, LLC Alder Creek Solar",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1525,ELP Clay Storage,NY,Onondaga,165.0,2023-02-24 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,ELP Clay Storage LLC ELP Clay Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-170,Zenith BESS,NY,Onondaga,165.0,2024-09-17 00:00:00+00:00,2025-01-31 00:00:00+00:00,Energy Storage,Zenith Power LLC Zenith BESS,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1416,NY Mahopac 45 Margaret Rd Storage,NY,Putnam,162.5,2022-08-15 00:00:00+00:00,2023-02-28 00:00:00+00:00,Energy Storage,Bluewave Storage Origination LLC NY Mahopac 45 Margaret Rd Storage,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-303,NY Niagara Falls 5800 Niagara Falls Blvd Storage,NY,Niagara,161.0,2024-09-30 00:00:00+00:00,2025-07-31 00:00:00+00:00,Energy Storage,Bergholtz Creek LLC NY Niagara Falls 5800 Niagara Falls Blvd Storage,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2366,,WI,Portage,160.0,2022-09-12 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1582,,WI,St. Croix,160.0,2022-02-28 05:00:00+00:00,2023-01-31 05:00:00+00:00,Solar,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1356,,IN,Martin County,160.0,2019-04-29 04:00:00+00:00,2022-05-20 04:00:00+00:00,Solar,,2022.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1687,,IN,Decatur,160.0,2021-12-03 05:00:00+00:00,2024-09-03 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3877,,IN,Pike,160.0,2025-01-03 05:00:00+00:00,2026-01-05 05:00:00+00:00,Solar,,2026.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,0705,Chaumont Solar,NY,Sullivan,160.0,2018-04-10 00:00:00+00:00,2018-07-31 00:00:00+00:00,Solar,"Oya Solar NY, LP Chaumont Solar",2018.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1402,Flynn Energy Storage,NY,Suffolk,160.0,2022-07-01 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,NY Power Authority Flynn Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1625,Marble River Storage,NY,Clinton,160.0,2023-10-25 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"Emeren US, LLC Marble River Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-136,Marble River Storage,NY,Clinton,160.0,2024-09-06 00:00:00+00:00,2025-09-30 00:00:00+00:00,Energy Storage,"Emeren US, LLC Marble River Storage",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-201,Yellow Barn Solar,NY,Tompkins,160.0,2024-09-19 00:00:00+00:00,2024-12-31 00:00:00+00:00,Solar,"Yellow Barn Solar, LLC Yellow Barn Solar",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-237,"SBMT Energy Center, LLC",NY,Kings County,160.0,2024-09-23 00:00:00+00:00,2025-11-30 00:00:00+00:00,Energy Storage,"SBMT Energy Center, LLC SBMT Energy Center, LLC",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0954,Empire Solar,NY,Westfield,157.9,2019-12-05 00:00:00+00:00,2024-05-31 00:00:00+00:00,Solar,"Empire Solar, LLC Empire Solar",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3238,,LA,Evangeline,155.0,2024-04-10 04:00:00+00:00,2025-09-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J828,,IN,Montgomery County,151.8,2017-06-16 04:00:00+00:00,2018-02-07 05:00:00+00:00,Wind,,2018.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,1562,"Iris Bloom Solar Project, LLC",NY,Chautauqua,151.8,2023-06-02 00:00:00+00:00,2024-05-31 00:00:00+00:00,,"Iris Bloom Solar Project Iris Bloom Solar Project, LLC",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
CAISO,1404,HARQUAHALA SUN,AZ,MARICOPA,150.0,2017-05-01 07:00:00+00:00,2018-04-16 07:00:00+00:00,Storage + Photovoltaic,HARQUAHALA SUN,2018.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
MISO,J3299,,TX,Jefferson,150.0,2024-04-17 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
